Exec,Fold,Accuracy,Precision,Recall,F1
1,1,0.8952205882352942,0.8954007939628769,0.8952205882352942,0.8950122503777499
1,2,0.8841911764705882,0.8847312531108275,0.8841911764705882,0.884196194242935
1,3,0.8970588235294118,0.8978028329046592,0.8970588235294118,0.8972980030742418
1,4,0.8823529411764706,0.8826026966056558,0.8823529411764706,0.8823599220827644
1,5,0.9034038638454461,0.9033566903871846,0.9034038638454461,0.9033431636721588
1,6,0.9135234590616376,0.9147080259109097,0.9135234590616376,0.9138088023466784
1,7,0.8804047838086476,0.8808068952650717,0.8804047838086476,0.8798931495482626
1,8,0.889604415823367,0.8900857565555294,0.889604415823367,0.8894073296240447
1,9,0.891444342226311,0.8914164656750381,0.891444342226311,0.891001217198556
1,10,0.9116835326586936,0.9132277948717843,0.9116835326586936,0.9120050501357395
2,1,0.8878676470588235,0.8888630328978046,0.8878676470588235,0.8880290339455147
2,2,0.8924632352941176,0.8923106367086507,0.8924632352941176,0.8922811404701858
2,3,0.9117647058823529,0.9118516384137738,0.9117647058823529,0.9115939480483889
2,4,0.8860294117647058,0.8874033190761983,0.8860294117647058,0.886208197346722
2,5,0.9006439742410304,0.9009179580977144,0.9006439742410304,0.9005700928610293
2,6,0.8942042318307267,0.8944588890078611,0.8942042318307267,0.8939116555419071
2,7,0.9043238270469182,0.9047410514385021,0.9043238270469182,0.9039783561773046
2,8,0.8969641214351426,0.8975052865565321,0.8969641214351426,0.8966822188814084
2,9,0.8886844526218951,0.8919539133764387,0.8886844526218951,0.8892136896746273
2,10,0.8822447102115916,0.8848200671001449,0.8822447102115916,0.8827376979792902
3,1,0.9007352941176471,0.9015169390556123,0.9007352941176471,0.9009666314403376
3,2,0.8915441176470589,0.891877568897465,0.8915441176470589,0.8915135480504358
3,3,0.8943014705882353,0.8949025485747982,0.8943014705882353,0.8940124469576083
3,4,0.9172794117647058,0.9180882371926968,0.9172794117647058,0.9174909421033954
3,5,0.8923643054277829,0.8925144831606431,0.8923643054277829,0.8916427820010516
3,6,0.8923643054277829,0.8936510543440921,0.8923643054277829,0.8927001495237212
3,7,0.8739650413983441,0.8742857783130534,0.8739650413983441,0.874052730860017
3,8,0.8804047838086476,0.881091344277812,0.8804047838086476,0.880583196363582
3,9,0.8721251149954001,0.8723261523479818,0.8721251149954001,0.8718628335872475
3,10,0.9015639374425023,0.9028359376921886,0.9015639374425023,0.9019156522452069
4,1,0.9025735294117647,0.905082144194671,0.9025735294117647,0.9032601852589657
4,2,0.9025735294117647,0.9029784836099032,0.9025735294117647,0.9019645814063166
4,3,0.9080882352941176,0.9083469334370904,0.9080882352941176,0.908138455306635
4,4,0.90625,0.9064714052120036,0.90625,0.9061226392819566
4,5,0.8960441582336707,0.8963125255000066,0.8960441582336707,0.8960066307155228
4,6,0.8868445262189513,0.8880180772547114,0.8868445262189513,0.8871083783466321
4,7,0.9089236430542779,0.9088372156011904,0.9089236430542779,0.9088423244400782
4,8,0.8712051517939282,0.8725545926321913,0.8712051517939282,0.8714286311842842
4,9,0.8951241950321988,0.8971560541357989,0.8951241950321988,0.8956431678588469
4,10,0.8886844526218951,0.8888179658003749,0.8886844526218951,0.8886850674220289
5,1,0.9108455882352942,0.9115215795721094,0.9108455882352942,0.9109309458584267
5,2,0.8851102941176471,0.8861019070777147,0.8851102941176471,0.885145861721006
5,3,0.8988970588235294,0.8988585378378922,0.8988970588235294,0.8988005741769542
5,4,0.9007352941176471,0.901890958476358,0.9007352941176471,0.9006771180044671
5,5,0.8868445262189513,0.8875020523073417,0.8868445262189513,0.8870551503751093
5,6,0.9080036798528058,0.908438343747182,0.9080036798528058,0.907651457010643
5,7,0.8923643054277829,0.8933553513857134,0.8923643054277829,0.8922498347245015
5,8,0.8923643054277829,0.892860816811716,0.8923643054277829,0.8923307194899747
5,9,0.8942042318307267,0.8952070732853393,0.8942042318307267,0.8941481208421346
5,10,0.8960441582336707,0.8970593488298989,0.8960441582336707,0.8963588889159704
6,1,0.8933823529411765,0.8939252075962081,0.8933823529411765,0.8934011377634559
6,2,0.8841911764705882,0.884321673126466,0.8841911764705882,0.8841053825501701
6,3,0.8915441176470589,0.8926761382436581,0.8915441176470589,0.8918261173731908
6,4,0.9025735294117647,0.9025575375842857,0.9025735294117647,0.902462145216832
6,5,0.9043238270469182,0.904719738978532,0.9043238270469182,0.9041952239012142
6,6,0.8969641214351426,0.8981010875120153,0.8969641214351426,0.8969979391232983
6,7,0.9034038638454461,0.9044003004914989,0.9034038638454461,0.9035648808921661
6,8,0.889604415823367,0.8916490104978594,0.889604415823367,0.8901035681613688
6,9,0.8978840846366145,0.8978641734808991,0.8978840846366145,0.8976043006694967
6,10,0.8932842686292548,0.8935795593408957,0.8932842686292548,0.893341883669274
7,1,0.8970588235294118,0.8983006228807313,0.8970588235294118,0.897303022138825
7,2,0.9080882352941176,0.9084449311283858,0.9080882352941176,0.9080555744599053
7,3,0.8943014705882353,0.8950995355524508,0.8943014705882353,0.8945215773724091
7,4,0.8860294117647058,0.8862152647154178,0.8860294117647058,0.8858510339968876
7,5,0.8942042318307267,0.8948028085769231,0.8942042318307267,0.8943548570175185
7,6,0.891444342226311,0.8917092365946833,0.891444342226311,0.8911103145140392
7,7,0.8831646734130635,0.8832419444441153,0.8831646734130635,0.8823704163801155
7,8,0.9070837166513339,0.9078554856869514,0.9070837166513339,0.9072534006980882
7,9,0.8886844526218951,0.8891669787381572,0.8886844526218951,0.8887448172578923
7,10,0.9089236430542779,0.9103154938383446,0.9089236430542779,0.9091170254106332
8,1,0.9080882352941176,0.9086539007799336,0.9080882352941176,0.9082643211219401
8,2,0.8915441176470589,0.8922193493987611,0.8915441176470589,0.8913450933387409
8,3,0.8823529411764706,0.8826067868283741,0.8823529411764706,0.8821529940310111
8,4,0.8979779411764706,0.8989032429705205,0.8979779411764706,0.898198387710147
8,5,0.8721251149954001,0.8729493125281276,0.8721251149954001,0.8717749699600031
8,6,0.8850045998160073,0.8857027517101228,0.8850045998160073,0.8850592812793605
8,7,0.8997240110395585,0.8995947089228487,0.8997240110395585,0.8994684953118278
8,8,0.891444342226311,0.8919770139540318,0.891444342226311,0.8915553028678975
8,9,0.9034038638454461,0.9035693874792082,0.9034038638454461,0.9031520434021376
8,10,0.9089236430542779,0.9093629200503047,0.9089236430542779,0.908801440727607
9,1,0.8777573529411765,0.8783870030453621,0.8777573529411765,0.8777382099109337
9,2,0.8832720588235294,0.884009082186879,0.8832720588235294,0.8829439071832575
9,3,0.8924632352941176,0.8921761602861906,0.8924632352941176,0.8922151168311571
9,4,0.90625,0.9067249908258213,0.90625,0.9059418083244637
9,5,0.8969641214351426,0.8977533112572077,0.8969641214351426,0.8970975495348621
9,6,0.906163753449862,0.906865340631102,0.906163753449862,0.906163808205609
9,7,0.9043238270469182,0.9050353390728588,0.9043238270469182,0.9044549491097355
9,8,0.8923643054277829,0.8945126513892899,0.8923643054277829,0.8929838567338503
9,9,0.8932842686292548,0.894311918735967,0.8932842686292548,0.8935187581668121
9,10,0.8831646734130635,0.8830559082059635,0.8831646734130635,0.8828611389446105
10,1,0.9016544117647058,0.9024738410069191,0.9016544117647058,0.9017618779981427
10,2,0.8943014705882353,0.8943850548735135,0.8943014705882353,0.893935730185193
10,3,0.8988970588235294,0.8988368043753149,0.8988970588235294,0.8984838572506412
10,4,0.8841911764705882,0.884579053653858,0.8841911764705882,0.8842620013015922
10,5,0.8923643054277829,0.8948675600542325,0.8923643054277829,0.8927528066188212
10,6,0.8969641214351426,0.8974048588976126,0.8969641214351426,0.8964688421240871
10,7,0.8942042318307267,0.8948945735050425,0.8942042318307267,0.893923402357669
10,8,0.8988040478380864,0.898867434381056,0.8988040478380864,0.8985223675156616
10,9,0.9089236430542779,0.9094564883208277,0.9089236430542779,0.9089597234305378
10,10,0.9070837166513339,0.907784622744916,0.9070837166513339,0.9070488332695087
11,1,0.8979779411764706,0.8980008266289391,0.8979779411764706,0.897922146377458
11,2,0.8887867647058824,0.8895526813074007,0.8887867647058824,0.8889380356345524
11,3,0.9145220588235294,0.9148282193707233,0.9145220588235294,0.9141047228606847
11,4,0.890625,0.8906018367935511,0.890625,0.8905341328368849
11,5,0.8840846366145354,0.884282907184406,0.8840846366145354,0.8839068319232131
11,6,0.9052437902483901,0.9081235210135952,0.9052437902483901,0.905493980485468
11,7,0.8978840846366145,0.898730546613321,0.8978840846366145,0.8981024958860547
11,8,0.8886844526218951,0.8895401480385516,0.8886844526218951,0.8884585241512726
11,9,0.890524379024839,0.8921136135182872,0.890524379024839,0.8909974121820723
11,10,0.8840846366145354,0.8848536285489009,0.8840846366145354,0.8842755320056416
12,1,0.9007352941176471,0.9007377258547166,0.9007352941176471,0.9006911421419935
12,2,0.8869485294117647,0.8876967000480592,0.8869485294117647,0.8865387700646901
12,3,0.8897058823529411,0.8900285538756878,0.8897058823529411,0.8897684154657786
12,4,0.8943014705882353,0.8947885970913391,0.8943014705882353,0.8938882086981473
12,5,0.9006439742410304,0.9008810918377084,0.9006439742410304,0.9006094401771982
12,6,0.8932842686292548,0.893594601880533,0.8932842686292548,0.8932836206999278
12,7,0.8969641214351426,0.8974478356357398,0.8969641214351426,0.8970655852409336
12,8,0.8877644894204232,0.8884798711398333,0.8877644894204232,0.8877157291617176
12,9,0.9043238270469182,0.9045350114755647,0.9043238270469182,0.9042861405687839
12,10,0.8969641214351426,0.8987843468828158,0.8969641214351426,0.8973654887861159
13,1,0.8952205882352942,0.8954980643019942,0.8952205882352942,0.8952794469449347
13,2,0.8694852941176471,0.8694196263176756,0.8694852941176471,0.8687633018352355
13,3,0.9099264705882353,0.9102293743706524,0.9099264705882353,0.9099449400404422
13,4,0.8998161764705882,0.9008542295005616,0.8998161764705882,0.8998054378260136
13,5,0.9089236430542779,0.9119240381706033,0.9089236430542779,0.9093077458058249
13,6,0.9052437902483901,0.9066151739061253,0.9052437902483901,0.9056087942928983
13,7,0.8859245630174793,0.8860357659628073,0.8859245630174793,0.8857130203889718
13,8,0.8932842686292548,0.8938872446808893,0.8932842686292548,0.8933192948380047
13,9,0.8923643054277829,0.8928656231338842,0.8923643054277829,0.8918163815457003
13,10,0.8721251149954001,0.8745225004978727,0.8721251149954001,0.8724623082401712
14,1,0.8933823529411765,0.8945817737559442,0.8933823529411765,0.8933518863390302
14,2,0.8860294117647058,0.8859718490809636,0.8860294117647058,0.8859055006572271
14,3,0.8897058823529411,0.8915230630328059,0.8897058823529411,0.8901187020790029
14,4,0.8832720588235294,0.8858564215303939,0.8832720588235294,0.8837332635853395
14,5,0.8868445262189513,0.8872811216566655,0.8868445262189513,0.8860873912979588
14,6,0.8942042318307267,0.8954916196358615,0.8942042318307267,0.8944076417211103
14,7,0.9080036798528058,0.9082038941817789,0.9080036798528058,0.9076731719334337
14,8,0.9006439742410304,0.9021093394845714,0.9006439742410304,0.9010043187863488
14,9,0.8868445262189513,0.8869616718045691,0.8868445262189513,0.8863033365779569
14,10,0.891444342226311,0.891861367771614,0.891444342226311,0.8914042316480371
15,1,0.8970588235294118,0.8974482492394242,0.8970588235294118,0.8968659840056139
15,2,0.8943014705882353,0.8940907953289416,0.8943014705882353,0.8940350902448012
15,3,0.9126838235294118,0.9130703135554171,0.9126838235294118,0.9126789273438289
15,4,0.8933823529411765,0.8934563120065229,0.8933823529411765,0.8932723526042594
15,5,0.8923643054277829,0.8934306445088459,0.8923643054277829,0.8926622552359961
15,6,0.9043238270469182,0.9045271707541881,0.9043238270469182,0.9039709583982117
15,7,0.9126034958601656,0.9132527297497218,0.9126034958601656,0.9125911754658771
15,8,0.8868445262189513,0.8876384904380986,0.8868445262189513,0.887071062075132
15,9,0.9024839006439742,0.9037833103043669,0.9024839006439742,0.9026954018180072
15,10,0.8923643054277829,0.8936169709953202,0.8923643054277829,0.8923921403276499
16,1,0.9044117647058824,0.9050437261730852,0.9044117647058824,0.9044877404681954
16,2,0.9025735294117647,0.9031826659641431,0.9025735294117647,0.9027371530148975
16,3,0.8979779411764706,0.8979730006698449,0.8979779411764706,0.8977913327879522
16,4,0.9016544117647058,0.9022978748738784,0.9016544117647058,0.9008915494791134
16,5,0.8951241950321988,0.8959030561220974,0.8951241950321988,0.895128292260035
16,6,0.9126034958601656,0.9129728983107216,0.9126034958601656,0.9126036663193754
16,7,0.8960441582336707,0.8962154395887034,0.8960441582336707,0.8957034554452207
16,8,0.8822447102115916,0.8817495845501776,0.8822447102115916,0.8817038802853314
16,9,0.891444342226311,0.8927182907121428,0.891444342226311,0.8916368059229781
16,10,0.8868445262189513,0.8885003010776615,0.8868445262189513,0.8871991014192709
17,1,0.9154411764705882,0.9157836508930525,0.9154411764705882,0.915288088402881
17,2,0.8878676470588235,0.8889753268829557,0.8878676470588235,0.8882250648669545
17,3,0.8943014705882353,0.8945740619345149,0.8943014705882353,0.8940018467965668
17,4,0.8998161764705882,0.9010608864753554,0.8998161764705882,0.8999545626308906
17,5,0.890524379024839,0.8910553135596709,0.890524379024839,0.8906469136540625
17,6,0.8969641214351426,0.8965710658267808,0.8969641214351426,0.8965994372271533
17,7,0.8850045998160073,0.886032708492808,0.8850045998160073,0.8852364798400543
17,8,0.8960441582336707,0.8971631497577942,0.8960441582336707,0.8961576865388773
17,9,0.8877644894204232,0.888360463927479,0.8877644894204232,0.8872208945674686
17,10,0.8656853725850966,0.8677214260719591,0.8656853725850966,0.8659684785670697
18,1,0.8970588235294118,0.8973407345390668,0.8970588235294118,0.896878440000539
18,2,0.8897058823529411,0.8895426832739083,0.8897058823529411,0.8894335337206116
18,3,0.9016544117647058,0.9017689968331414,0.9016544117647058,0.9014848753931944
18,4,0.8933823529411765,0.8939769845402508,0.8933823529411765,0.8933766251484373
18,5,0.890524379024839,0.8928889434698918,0.890524379024839,0.8908943500689832
18,6,0.9135234590616376,0.9137591093876638,0.9135234590616376,0.9134179394243337
18,7,0.8877644894204232,0.8887019812135118,0.8877644894204232,0.888087510621203
18,8,0.8758049678012879,0.877465831749225,0.8758049678012879,0.8763491877321418
18,9,0.9015639374425023,0.9021411955131339,0.9015639374425023,0.901622403079021
18,10,0.890524379024839,0.8908749726722925,0.890524379024839,0.8904603815838612
19,1,0.90625,0.9073349051515803,0.90625,0.9064874899778586
19,2,0.9044117647058824,0.9051042005920732,0.9044117647058824,0.9045054137529627
19,3,0.8823529411764706,0.8832293717045924,0.8823529411764706,0.8824879368340729
19,4,0.8979779411764706,0.8983654114483791,0.8979779411764706,0.8977908454397426
19,5,0.9006439742410304,0.9016781823241637,0.9006439742410304,0.9006437516898242
19,6,0.8822447102115916,0.8834024598750092,0.8822447102115916,0.8819716427763475
19,7,0.890524379024839,0.8921365587041107,0.890524379024839,0.8909843212182955
19,8,0.9024839006439742,0.9030844854066866,0.9024839006439742,0.9026228164356057
19,9,0.8840846366145354,0.884160774518007,0.8840846366145354,0.8838522338177046
19,10,0.8978840846366145,0.8990061031401835,0.8978840846366145,0.8969882017833566
20,1,0.8933823529411765,0.8938311020086814,0.8933823529411765,0.8934402573714516
20,2,0.8924632352941176,0.8927764408292624,0.8924632352941176,0.8919856215865563
20,3,0.8887867647058824,0.8900339206990276,0.8887867647058824,0.8889544947750337
20,4,0.9044117647058824,0.9048538660164517,0.9044117647058824,0.9041914034407359
20,5,0.9043238270469182,0.9043652272536777,0.9043238270469182,0.9042262343863996
20,6,0.8988040478380864,0.8992018908311518,0.8988040478380864,0.898382627657445
20,7,0.8960441582336707,0.8965092454164124,0.8960441582336707,0.8962177405250173
20,8,0.8739650413983441,0.8759535903226144,0.8739650413983441,0.8745306234947033
20,9,0.8932842686292548,0.8940999618937555,0.8932842686292548,0.8928012043635012
20,10,0.9024839006439742,0.9032896949204913,0.9024839006439742,0.9022926505745527
21,1,0.9126838235294118,0.9131315284250218,0.9126838235294118,0.9126230312073191
21,2,0.8897058823529411,0.891158117990308,0.8897058823529411,0.8899932792176272
21,3,0.8860294117647058,0.8867770685295638,0.8860294117647058,0.885917763412536
21,4,0.8841911764705882,0.8855311469257316,0.8841911764705882,0.8841105580077846
21,5,0.9107635694572217,0.9107494926466508,0.9107635694572217,0.910341700908277
21,6,0.8960441582336707,0.8961985069455358,0.8960441582336707,0.8960333617870266
21,7,0.9015639374425023,0.9029037745882449,0.9015639374425023,0.9014930953413793
21,8,0.891444342226311,0.8930124767882915,0.891444342226311,0.89199701322139
21,9,0.8923643054277829,0.8920455572935082,0.8923643054277829,0.8919661962581049
21,10,0.8850045998160073,0.8850780141113795,0.8850045998160073,0.8848613260796934
22,1,0.8933823529411765,0.8951712114013054,0.8933823529411765,0.8933044776592844
22,2,0.8943014705882353,0.8945121828789978,0.8943014705882353,0.8942653747029804
22,3,0.890625,0.892782602018781,0.890625,0.8912039416263813
22,4,0.9025735294117647,0.9033762404444969,0.9025735294117647,0.9027288863995167
22,5,0.8868445262189513,0.887129126947488,0.8868445262189513,0.8867002056735956
22,6,0.8932842686292548,0.8937495611913416,0.8932842686292548,0.8931586136187606
22,7,0.9080036798528058,0.9094122432790331,0.9080036798528058,0.908298222423393
22,8,0.890524379024839,0.8906532466244372,0.890524379024839,0.8902988974261486
22,9,0.8877644894204232,0.8894116931280948,0.8877644894204232,0.888263556886467
22,10,0.8886844526218951,0.8901150658205057,0.8886844526218951,0.888764012644991
23,1,0.8952205882352942,0.895544943488685,0.8952205882352942,0.8952373744765606
23,2,0.8777573529411765,0.8797625143334312,0.8777573529411765,0.8783207452011477
23,3,0.9034926470588235,0.9037969492816342,0.9034926470588235,0.9035366636430607
23,4,0.8786764705882353,0.879744207011566,0.8786764705882353,0.8788303362998465
23,5,0.890524379024839,0.8909861119949921,0.890524379024839,0.8902323429228494
23,6,0.9006439742410304,0.901501527806993,0.9006439742410304,0.9008439837062773
23,7,0.889604415823367,0.8897661950364344,0.889604415823367,0.8892132668721386
23,8,0.8969641214351426,0.8974024980456762,0.8969641214351426,0.8970570468824676
23,9,0.9080036798528058,0.9081569651825364,0.9080036798528058,0.9079443976405834
23,10,0.8969641214351426,0.8975138987681326,0.8969641214351426,0.8970755148728037
24,1,0.9090073529411765,0.9106865559269383,0.9090073529411765,0.9090191341166178
24,2,0.8961397058823529,0.8966987266445712,0.8961397058823529,0.8962936848588412
24,3,0.8998161764705882,0.8998784641466029,0.8998161764705882,0.899699885526898
24,4,0.8961397058823529,0.8973948272415785,0.8961397058823529,0.8965641285224742
24,5,0.8988040478380864,0.8991104345781945,0.8988040478380864,0.8988948300290146
24,6,0.8859245630174793,0.889496325429606,0.8859245630174793,0.8867492651076823
24,7,0.8758049678012879,0.8760847133039396,0.8758049678012879,0.8757110415057195
24,8,0.8923643054277829,0.8939570770346991,0.8923643054277829,0.8926727909608437
24,9,0.8822447102115916,0.8821046887108426,0.8822447102115916,0.8818974828656678
24,10,0.8932842686292548,0.8931839080045024,0.8932842686292548,0.8931840774412821
25,1,0.890625,0.8910752725911619,0.890625,0.8901710803380306
25,2,0.8860294117647058,0.8876325443723374,0.8860294117647058,0.8863467298449739
25,3,0.8841911764705882,0.8863731540955772,0.8841911764705882,0.8841776425872441
25,4,0.8860294117647058,0.8867586632853021,0.8860294117647058,0.8858446925063929
25,5,0.8886844526218951,0.8899686139803598,0.8886844526218951,0.8883797265917586
25,6,0.9116835326586936,0.9128143577236754,0.9116835326586936,0.9118186081288404
25,7,0.8960441582336707,0.8964362189005975,0.8960441582336707,0.8958149844564919
25,8,0.8932842686292548,0.8933018367636195,0.8932842686292548,0.8930047121511718
25,9,0.8767249310027599,0.8788218725593812,0.8767249310027599,0.8770885391053602
25,10,0.9043238270469182,0.9047181155408853,0.9043238270469182,0.9043709507221227
26,1,0.8943014705882353,0.894716832718345,0.8943014705882353,0.894213307522197
26,2,0.9090073529411765,0.9110128978991644,0.9090073529411765,0.9092934121857532
26,3,0.9016544117647058,0.9029301856284102,0.9016544117647058,0.9020022075346027
26,4,0.8915441176470589,0.8920823837166907,0.8915441176470589,0.8914504063563706
26,5,0.8988040478380864,0.8987603281852287,0.8988040478380864,0.8986869361990532
26,6,0.874885004599816,0.8766976035055871,0.874885004599816,0.8746863790475992
26,7,0.9070837166513339,0.9080829496464654,0.9070837166513339,0.9073455973197578
26,8,0.8997240110395585,0.9003101915667726,0.8997240110395585,0.8995887761752954
26,9,0.9070837166513339,0.9071524605185839,0.9070837166513339,0.9069085061571964
26,10,0.8969641214351426,0.8979809810906967,0.8969641214351426,0.8968639109431508
27,1,0.9016544117647058,0.9016363279154184,0.9016544117647058,0.9009590738825547
27,2,0.9163602941176471,0.9179542447942587,0.9163602941176471,0.9164553305094909
27,3,0.8961397058823529,0.8965198178715342,0.8961397058823529,0.8961363209375538
27,4,0.8897058823529411,0.8898408806036953,0.8897058823529411,0.8897279782008314
27,5,0.9144434222631095,0.9154418809446668,0.9144434222631095,0.914377582305769
27,6,0.8859245630174793,0.886400179596324,0.8859245630174793,0.8859462250319142
27,7,0.8868445262189513,0.8886377310467257,0.8868445262189513,0.8870600277646732
27,8,0.8923643054277829,0.8933221641689137,0.8923643054277829,0.8926718661197895
27,9,0.8951241950321988,0.8961658810308452,0.8951241950321988,0.8947358312207249
27,10,0.890524379024839,0.8929244054611697,0.890524379024839,0.8910607498121237
28,1,0.8805147058823529,0.8808037569110445,0.8805147058823529,0.8803019249277519
28,2,0.8961397058823529,0.8969104781479507,0.8961397058823529,0.8961473548885593
28,3,0.8841911764705882,0.8852665500306043,0.8841911764705882,0.8843986938323475
28,4,0.9154411764705882,0.915554388007166,0.9154411764705882,0.9153106620764524
28,5,0.9006439742410304,0.9015967418352587,0.9006439742410304,0.9008702345180605
28,6,0.8978840846366145,0.8979729739673553,0.8978840846366145,0.8976974512225903
28,7,0.9034038638454461,0.9036838537867334,0.9034038638454461,0.9033524135006968
28,8,0.8767249310027599,0.8775854301900238,0.8767249310027599,0.8769837921955418
28,9,0.8804047838086476,0.8809604171000172,0.8804047838086476,0.8803711961789596
28,10,0.9034038638454461,0.9038351662013535,0.9034038638454461,0.9031918434642952
29,1,0.8805147058823529,0.881091435840764,0.8805147058823529,0.8807456756676856
29,2,0.8933823529411765,0.8952243096116045,0.8933823529411765,0.8929457011962504
29,3,0.9099264705882353,0.9106979194765706,0.9099264705882353,0.9098589086880353
29,4,0.8933823529411765,0.8951417420784544,0.8933823529411765,0.8935987575199823
29,5,0.891444342226311,0.8920925863215786,0.891444342226311,0.8914472499758695
29,6,0.9080036798528058,0.9085555787997253,0.9080036798528058,0.9073662985036615
29,7,0.8923643054277829,0.8937301355626688,0.8923643054277829,0.8924603832479399
29,8,0.8859245630174793,0.887132887056728,0.8859245630174793,0.8862005210656366
29,9,0.9126034958601656,0.9125491044826212,0.9126034958601656,0.912536249450303
29,10,0.8951241950321988,0.8962717713464492,0.8951241950321988,0.8954505781417894
30,1,0.9034926470588235,0.903452765134962,0.9034926470588235,0.9032289199572535
30,2,0.8887867647058824,0.8892539614033173,0.8887867647058824,0.8884944185100385
30,3,0.8860294117647058,0.8870193810099309,0.8860294117647058,0.8863099058064122
30,4,0.8832720588235294,0.8840660486963601,0.8832720588235294,0.8829559949158222
30,5,0.8978840846366145,0.8985179198097253,0.8978840846366145,0.8977586927757387
30,6,0.906163753449862,0.9070655258060102,0.906163753449862,0.9061677949973141
30,7,0.8804047838086476,0.8812675409273163,0.8804047838086476,0.8804493745408325
30,8,0.9116835326586936,0.9121763426639345,0.9116835326586936,0.9117799524267552
30,9,0.8997240110395585,0.8998174061414439,0.8997240110395585,0.8997017702099231
30,10,0.8932842686292548,0.8935120057133491,0.8932842686292548,0.8932693428282905
